fold,session_date,side,gate_quantile,queue_ahead_fraction,n_fills,gate_threshold,mean_markout,mean_cross_out,sum_markout,n_unwind_1000,mean_unwind_1000,frac_passive_exit_1000,n_unwind_5000,mean_unwind_5000,frac_passive_exit_5000
1,2026-07-30,passive_buy,0.0,0.0,21150,-inf,-0.0028541371158392827,-0.014503073286052048,-60.36500000000083,21150,-0.008496926713947936,0.7081323877068558,21150,-0.006807092198581498,0.9800945626477542
1,2026-07-30,passive_buy,0.0,0.25,17080,-inf,-0.003495023419203804,-0.015160421545667498,-59.695000000000974,17080,-0.01008782201405152,0.6426229508196721,17080,-0.008134074941451958,0.9644613583138173
1,2026-07-30,passive_buy,0.0,0.5,13469,-inf,-0.0038918999183310244,-0.015543841413616486,-52.42000000000057,13469,-0.011274036676813462,0.5540129185537159,13469,-0.008835845274333676,0.9370406117751875
1,2026-07-30,passive_buy,0.0,1.0,3139,-inf,-0.0023622172666453445,-0.013424657534246435,-7.414999999999736,3139,-0.011927365402994492,0.19432940426887543,3139,-0.00961134119146214,0.6285441223319529
1,2026-07-30,passive_buy,0.3,0.0,15688,-0.000248927982292047,-0.0026227052524222705,-0.013976287608363136,-41.14500000000058,15688,-0.008431285058643536,0.6990693523712391,15688,-0.006724247832738373,0.9789648138704743
1,2026-07-30,passive_buy,0.3,0.25,13005,-0.000248927982292047,-0.0033325643983084206,-0.01473279507881593,-43.34000000000101,13005,-0.01014686658977319,0.6351403306420608,13005,-0.0082475970780469,0.9635524798154556
1,2026-07-30,passive_buy,0.3,0.5,10395,-0.000248927982292047,-0.003760461760461784,-0.015146705146705167,-39.090000000000245,10395,-0.01136123136123143,0.5468975468975469,10395,-0.008962000962000996,0.9362193362193362
1,2026-07-30,passive_buy,0.3,1.0,2327,-0.000248927982292047,-0.001826385904598122,-0.012698753760206209,-4.2499999999998295,2327,-0.011633003867640669,0.20455522131499784,2327,-0.009131929522990908,0.6287064890416846
1,2026-07-30,passive_buy,0.5,0.0,12081,-2.981037511537607e-05,-0.0025933283668570836,-0.013808459564605621,-31.330000000000425,12081,-0.008316364539359288,0.6886019369257512,12081,-0.006543332505587235,0.9772369836934028
1,2026-07-30,passive_buy,0.5,0.25,10082,-2.981037511537607e-05,-0.00337928982344779,-0.014629041856774504,-34.07000000000062,10082,-0.00999702439992065,0.6257686966871653,10082,-0.008002380480063446,0.9624082523308868
