source,field,value
data/pilot/INTC_20260805.parquet,missing_counts,"{'timestamp': 0, 'ts_recv': 0, 'ts_event': 0, 'ts_recv_minus_ts_event_ms': 0, 'instrument': 0, 'sequence': 0, 'session_date': 0, 'in_continuous_session': 0, 'canonical_event_id': 0, 'raw_row_id': 0, 'src_row_first': 0, 'src_row_last': 0, 'n_records': 0, 'actions': 0, 'n_trades': 0, 'bid_price_1': 0, 'ask_price_1': 0, 'bid_size_1': 0, 'ask_size_1': 0, 'bid_price_1_int': 0, 'ask_price_1_int': 0, 'bid_price_2': 0, 'ask_price_2': 0, 'bid_size_2': 0, 'ask_size_2': 0, 'bid_price_2_int': 0, 'ask_price_2_int': 0, 'bid_price_3': 0, 'ask_price_3': 0, 'bid_size_3': 0, 'ask_size_3': 0, 'bid_price_3_int': 0, 'ask_price_3_int': 0, 'bid_price_4': 0, 'ask_price_4': 0, 'bid_size_4': 0, 'ask_size_4': 0, 'bid_price_4_int': 0, 'ask_price_4_int': 0, 'bid_price_5': 0, 'ask_price_5': 0, 'bid_size_5': 0, 'ask_size_5': 0, 'bid_price_5_int': 0, 'ask_price_5_int': 0, 'bid_price_6': 0, 'ask_price_6': 0, 'bid_size_6': 0, 'ask_size_6': 0, 'bid_price_6_int': 0, 'ask_price_6_int': 0, 'bid_price_7': 0, 'ask_price_7': 0, 'bid_size_7': 0, 'ask_size_7': 0, 'bid_price_7_int': 0, 'ask_price_7_int': 0, 'bid_price_8': 0, 'ask_price_8': 0, 'bid_size_8': 0, 'ask_size_8': 0, 'bid_price_8_int': 0, 'ask_price_8_int': 0, 'bid_price_9': 0, 'ask_price_9': 0, 'bid_size_9': 0, 'ask_size_9': 0, 'bid_price_9_int': 0, 'ask_price_9_int': 0, 'bid_price_10': 0, 'ask_price_10': 0, 'bid_size_10': 0, 'ask_size_10': 0, 'bid_price_10_int': 0, 'ask_price_10_int': 0, 'trade_price': 3392263, 'trade_size': 3392263, 'signed_trade_volume': 0, 'trade_side': 0, 'event_type': 0, 'book_clear': 0, 'F_SNAPSHOT': 0, 'F_MAYBE_BAD_BOOK': 0, 'F_BAD_TS_RECV': 0, 'integrity_break': 0, 'halt_boundary': 0}"
data/pilot/INTC_20260805.parquet,n_duplicate_rows,0
data/pilot/INTC_20260805.parquet,n_duplicate_timestamps,0
data/pilot/INTC_20260805.parquet,is_sorted,True
data/pilot/INTC_20260805.parquet,n_instruments,1
data/pilot/INTC_20260805.parquet,n_days,1
data/pilot/INTC_20260805.parquet,gap_ms_describe,"{'min': 1.2e-05, 'median': 0.053886, 'p90': 13.716204400000004, 'p99': 124.36357054000003, 'max': 1740.985344, 'n_negative': 0}"
data/pilot/INTC_20260805.parquet,n_crossed,0
data/pilot/INTC_20260805.parquet,n_locked,0
data/pilot/INTC_20260805.parquet,n_nonpositive_sizes,0
data/pilot/INTC_20260805.parquet,has_level2,True
data/pilot/INTC_20260805.parquet,has_trades,True
data/pilot/INTC_20260805.parquet,has_trade_side,True
data/pilot/INTC_20260805.parquet,has_event_type,True
data/pilot/INTC_20260805.parquet,notes,[]
data/pilot/INTC_20260806.parquet,n_rows,3476464
data/pilot/INTC_20260806.parquet,columns,"['timestamp', 'ts_recv', 'ts_event', 'ts_recv_minus_ts_event_ms', 'instrument', 'sequence', 'session_date', 'in_continuous_session', 'canonical_event_id', 'raw_row_id', 'src_row_first', 'src_row_last', 'n_records', 'actions', 'n_trades', 'bid_price_1', 'ask_price_1', 'bid_size_1', 'ask_size_1', 'bid_price_1_int', 'ask_price_1_int', 'bid_price_2', 'ask_price_2', 'bid_size_2', 'ask_size_2', 'bid_price_2_int', 'ask_price_2_int', 'bid_price_3', 'ask_price_3', 'bid_size_3', 'ask_size_3', 'bid_price_3_int', 'ask_price_3_int', 'bid_price_4', 'ask_price_4', 'bid_size_4', 'ask_size_4', 'bid_price_4_int', 'ask_price_4_int', 'bid_price_5', 'ask_price_5', 'bid_size_5', 'ask_size_5', 'bid_price_5_int', 'ask_price_5_int', 'bid_price_6', 'ask_price_6', 'bid_size_6', 'ask_size_6', 'bid_price_6_int', 'ask_price_6_int', 'bid_price_7', 'ask_price_7', 'bid_size_7', 'ask_size_7', 'bid_price_7_int', 'ask_price_7_int', 'bid_price_8', 'ask_price_8', 'bid_size_8', 'ask_size_8', 'bid_price_8_int', 'ask_price_8_int', 'bid_price_9', 'ask_price_9', 'bid_size_9', 'ask_size_9', 'bid_price_9_int', 'ask_price_9_int', 'bid_price_10', 'ask_price_10', 'bid_size_10', 'ask_size_10', 'bid_price_10_int', 'ask_price_10_int', 'trade_price', 'trade_size', 'signed_trade_volume', 'trade_side', 'event_type', 'book_clear', 'F_SNAPSHOT', 'F_MAYBE_BAD_BOOK', 'F_BAD_TS_RECV', 'integrity_break', 'halt_boundary']"
data/pilot/INTC_20260806.parquet,dtypes,"{'timestamp': 'datetime64[ns, UTC]', 'ts_recv': 'datetime64[ns, UTC]', 'ts_event': 'datetime64[ns, UTC]', 'ts_recv_minus_ts_event_ms': 'float64', 'instrument': 'object', 'sequence': 'uint32', 'session_date': 'object', 'in_continuous_session': 'bool', 'canonical_event_id': 'int64', 'raw_row_id': 'int64', 'src_row_first': 'int64', 'src_row_last': 'int64', 'n_records': 'int64', 'actions': 'object', 'n_trades': 'int64', 'bid_price_1': 'float64', 'ask_price_1': 'float64', 'bid_size_1': 'uint32', 'ask_size_1': 'uint32', 'bid_price_1_int': 'Int64', 'ask_price_1_int': 'Int64', 'bid_price_2': 'float64', 'ask_price_2': 'float64', 'bid_size_2': 'uint32', 'ask_size_2': 'uint32', 'bid_price_2_int': 'Int64', 'ask_price_2_int': 'Int64', 'bid_price_3': 'float64', 'ask_price_3': 'float64', 'bid_size_3': 'uint32', 'ask_size_3': 'uint32', 'bid_price_3_int': 'Int64', 'ask_price_3_int': 'Int64', 'bid_price_4': 'float64', 'ask_price_4': 'float64', 'bid_size_4': 'uint32', 'ask_size_4': 'uint32', 'bid_price_4_int': 'Int64', 'ask_price_4_int': 'Int64', 'bid_price_5': 'float64', 'ask_price_5': 'float64', 'bid_size_5': 'uint32', 'ask_size_5': 'uint32', 'bid_price_5_int': 'Int64', 'ask_price_5_int': 'Int64', 'bid_price_6': 'float64', 'ask_price_6': 'float64', 'bid_size_6': 'uint32', 'ask_size_6': 'uint32', 'bid_price_6_int': 'Int64', 'ask_price_6_int': 'Int64', 'bid_price_7': 'float64', 'ask_price_7': 'float64', 'bid_size_7': 'uint32', 'ask_size_7': 'uint32', 'bid_price_7_int': 'Int64', 'ask_price_7_int': 'Int64', 'bid_price_8': 'float64', 'ask_price_8': 'float64', 'bid_size_8': 'uint32', 'ask_size_8': 'uint32', 'bid_price_8_int': 'Int64', 'ask_price_8_int': 'Int64', 'bid_price_9': 'float64', 'ask_price_9': 'float64', 'bid_size_9': 'uint32', 'ask_size_9': 'uint32', 'bid_price_9_int': 'Int64', 'ask_price_9_int': 'Int64', 'bid_price_10': 'float64', 'ask_price_10': 'float64', 'bid_size_10': 'uint32', 'ask_size_10': 'uint32', 'bid_price_10_int': 'Int64', 'ask_price_10_int': 'Int64', 'trade_price': 'float64', 'trade_size': 'float64', 'signed_trade_volume': 'float64', 'trade_side': 'object', 'event_type': 'object', 'book_clear': 'bool', 'F_SNAPSHOT': 'bool', 'F_MAYBE_BAD_BOOK': 'bool', 'F_BAD_TS_RECV': 'bool', 'integrity_break': 'bool', 'halt_boundary': 'bool'}"
data/pilot/INTC_20260806.parquet,ts_min,2026-08-06 13:30:00.001039252+00:00
data/pilot/INTC_20260806.parquet,ts_max,2026-08-06 19:59:59.991117963+00:00
data/pilot/INTC_20260806.parquet,ts_resolution_ms,1.6e-05
data/pilot/INTC_20260806.parquet,missing_counts,"{'timestamp': 0, 'ts_recv': 0, 'ts_event': 0, 'ts_recv_minus_ts_event_ms': 0, 'instrument': 0, 'sequence': 0, 'session_date': 0, 'in_continuous_session': 0, 'canonical_event_id': 0, 'raw_row_id': 0, 'src_row_first': 0, 'src_row_last': 0, 'n_records': 0, 'actions': 0, 'n_trades': 0, 'bid_price_1': 0, 'ask_price_1': 0, 'bid_size_1': 0, 'ask_size_1': 0, 'bid_price_1_int': 0, 'ask_price_1_int': 0, 'bid_price_2': 0, 'ask_price_2': 0, 'bid_size_2': 0, 'ask_size_2': 0, 'bid_price_2_int': 0, 'ask_price_2_int': 0, 'bid_price_3': 0, 'ask_price_3': 0, 'bid_size_3': 0, 'ask_size_3': 0, 'bid_price_3_int': 0, 'ask_price_3_int': 0, 'bid_price_4': 0, 'ask_price_4': 0, 'bid_size_4': 0, 'ask_size_4': 0, 'bid_price_4_int': 0, 'ask_price_4_int': 0, 'bid_price_5': 0, 'ask_price_5': 0, 'bid_size_5': 0, 'ask_size_5': 0, 'bid_price_5_int': 0, 'ask_price_5_int': 0, 'bid_price_6': 0, 'ask_price_6': 0, 'bid_size_6': 0, 'ask_size_6': 0, 'bid_price_6_int': 0, 'ask_price_6_int': 0, 'bid_price_7': 0, 'ask_price_7': 0, 'bid_size_7': 0, 'ask_size_7': 0, 'bid_price_7_int': 0, 'ask_price_7_int': 0, 'bid_price_8': 0, 'ask_price_8': 0, 'bid_size_8': 0, 'ask_size_8': 0, 'bid_price_8_int': 0, 'ask_price_8_int': 0, 'bid_price_9': 0, 'ask_price_9': 0, 'bid_size_9': 0, 'ask_size_9': 0, 'bid_price_9_int': 0, 'ask_price_9_int': 0, 'bid_price_10': 0, 'ask_price_10': 0, 'bid_size_10': 0, 'ask_size_10': 0, 'bid_price_10_int': 0, 'ask_price_10_int': 0, 'trade_price': 3381598, 'trade_size': 3381598, 'signed_trade_volume': 0, 'trade_side': 0, 'event_type': 0, 'book_clear': 0, 'F_SNAPSHOT': 0, 'F_MAYBE_BAD_BOOK': 0, 'F_BAD_TS_RECV': 0, 'integrity_break': 0, 'halt_boundary': 0}"
data/pilot/INTC_20260806.parquet,n_duplicate_rows,0
data/pilot/INTC_20260806.parquet,n_duplicate_timestamps,0
data/pilot/INTC_20260806.parquet,is_sorted,True
data/pilot/INTC_20260806.parquet,n_instruments,1
data/pilot/INTC_20260806.parquet,n_days,1
data/pilot/INTC_20260806.parquet,gap_ms_describe,"{'min': 1.6e-05, 'median': 0.048759, 'p90': 13.24636000000001, 'p99': 126.7529259, 'max': 1693.385583, 'n_negative': 0}"
data/pilot/INTC_20260806.parquet,n_crossed,0
data/pilot/INTC_20260806.parquet,n_locked,0
data/pilot/INTC_20260806.parquet,n_nonpositive_sizes,0
data/pilot/INTC_20260806.parquet,has_level2,True
data/pilot/INTC_20260806.parquet,has_trades,True
data/pilot/INTC_20260806.parquet,has_trade_side,True
data/pilot/INTC_20260806.parquet,has_event_type,True
data/pilot/INTC_20260806.parquet,notes,[]
data/pilot/INTC_20260807.parquet,n_rows,2911184
data/pilot/INTC_20260807.parquet,columns,"['timestamp', 'ts_recv', 'ts_event', 'ts_recv_minus_ts_event_ms', 'instrument', 'sequence', 'session_date', 'in_continuous_session', 'canonical_event_id', 'raw_row_id', 'src_row_first', 'src_row_last', 'n_records', 'actions', 'n_trades', 'bid_price_1', 'ask_price_1', 'bid_size_1', 'ask_size_1', 'bid_price_1_int', 'ask_price_1_int', 'bid_price_2', 'ask_price_2', 'bid_size_2', 'ask_size_2', 'bid_price_2_int', 'ask_price_2_int', 'bid_price_3', 'ask_price_3', 'bid_size_3', 'ask_size_3', 'bid_price_3_int', 'ask_price_3_int', 'bid_price_4', 'ask_price_4', 'bid_size_4', 'ask_size_4', 'bid_price_4_int', 'ask_price_4_int', 'bid_price_5', 'ask_price_5', 'bid_size_5', 'ask_size_5', 'bid_price_5_int', 'ask_price_5_int', 'bid_price_6', 'ask_price_6', 'bid_size_6', 'ask_size_6', 'bid_price_6_int', 'ask_price_6_int', 'bid_price_7', 'ask_price_7', 'bid_size_7', 'ask_size_7', 'bid_price_7_int', 'ask_price_7_int', 'bid_price_8', 'ask_price_8', 'bid_size_8', 'ask_size_8', 'bid_price_8_int', 'ask_price_8_int', 'bid_price_9', 'ask_price_9', 'bid_size_9', 'ask_size_9', 'bid_price_9_int', 'ask_price_9_int', 'bid_price_10', 'ask_price_10', 'bid_size_10', 'ask_size_10', 'bid_price_10_int', 'ask_price_10_int', 'trade_price', 'trade_size', 'signed_trade_volume', 'trade_side', 'event_type', 'book_clear', 'F_SNAPSHOT', 'F_MAYBE_BAD_BOOK', 'F_BAD_TS_RECV', 'integrity_break', 'halt_boundary']"
data/pilot/INTC_20260807.parquet,dtypes,"{'timestamp': 'datetime64[ns, UTC]', 'ts_recv': 'datetime64[ns, UTC]', 'ts_event': 'datetime64[ns, UTC]', 'ts_recv_minus_ts_event_ms': 'float64', 'instrument': 'object', 'sequence': 'uint32', 'session_date': 'object', 'in_continuous_session': 'bool', 'canonical_event_id': 'int64', 'raw_row_id': 'int64', 'src_row_first': 'int64', 'src_row_last': 'int64', 'n_records': 'int64', 'actions': 'object', 'n_trades': 'int64', 'bid_price_1': 'float64', 'ask_price_1': 'float64', 'bid_size_1': 'uint32', 'ask_size_1': 'uint32', 'bid_price_1_int': 'Int64', 'ask_price_1_int': 'Int64', 'bid_price_2': 'float64', 'ask_price_2': 'float64', 'bid_size_2': 'uint32', 'ask_size_2': 'uint32', 'bid_price_2_int': 'Int64', 'ask_price_2_int': 'Int64', 'bid_price_3': 'float64', 'ask_price_3': 'float64', 'bid_size_3': 'uint32', 'ask_size_3': 'uint32', 'bid_price_3_int': 'Int64', 'ask_price_3_int': 'Int64', 'bid_price_4': 'float64', 'ask_price_4': 'float64', 'bid_size_4': 'uint32', 'ask_size_4': 'uint32', 'bid_price_4_int': 'Int64', 'ask_price_4_int': 'Int64', 'bid_price_5': 'float64', 'ask_price_5': 'float64', 'bid_size_5': 'uint32', 'ask_size_5': 'uint32', 'bid_price_5_int': 'Int64', 'ask_price_5_int': 'Int64', 'bid_price_6': 'float64', 'ask_price_6': 'float64', 'bid_size_6': 'uint32', 'ask_size_6': 'uint32', 'bid_price_6_int': 'Int64', 'ask_price_6_int': 'Int64', 'bid_price_7': 'float64', 'ask_price_7': 'float64', 'bid_size_7': 'uint32', 'ask_size_7': 'uint32', 'bid_price_7_int': 'Int64', 'ask_price_7_int': 'Int64', 'bid_price_8': 'float64', 'ask_price_8': 'float64', 'bid_size_8': 'uint32', 'ask_size_8': 'uint32', 'bid_price_8_int': 'Int64', 'ask_price_8_int': 'Int64', 'bid_price_9': 'float64', 'ask_price_9': 'float64', 'bid_size_9': 'uint32', 'ask_size_9': 'uint32', 'bid_price_9_int': 'Int64', 'ask_price_9_int': 'Int64', 'bid_price_10': 'float64', 'ask_price_10': 'float64', 'bid_size_10': 'uint32', 'ask_size_10': 'uint32', 'bid_price_10_int': 'Int64', 'ask_price_10_int': 'Int64', 'trade_price': 'float64', 'trade_size': 'float64', 'signed_trade_volume': 'float64', 'trade_side': 'object', 'event_type': 'object', 'book_clear': 'bool', 'F_SNAPSHOT': 'bool', 'F_MAYBE_BAD_BOOK': 'bool', 'F_BAD_TS_RECV': 'bool', 'integrity_break': 'bool', 'halt_boundary': 'bool'}"
data/pilot/INTC_20260807.parquet,ts_min,2026-08-07 13:30:00.027599693+00:00
data/pilot/INTC_20260807.parquet,ts_max,2026-08-07 19:59:59.999476381+00:00
data/pilot/INTC_20260807.parquet,ts_resolution_ms,7e-06
data/pilot/INTC_20260807.parquet,missing_counts,"{'timestamp': 0, 'ts_recv': 0, 'ts_event': 0, 'ts_recv_minus_ts_event_ms': 0, 'instrument': 0, 'sequence': 0, 'session_date': 0, 'in_continuous_session': 0, 'canonical_event_id': 0, 'raw_row_id': 0, 'src_row_first': 0, 'src_row_last': 0, 'n_records': 0, 'actions': 0, 'n_trades': 0, 'bid_price_1': 0, 'ask_price_1': 0, 'bid_size_1': 0, 'ask_size_1': 0, 'bid_price_1_int': 0, 'ask_price_1_int': 0, 'bid_price_2': 0, 'ask_price_2': 0, 'bid_size_2': 0, 'ask_size_2': 0, 'bid_price_2_int': 0, 'ask_price_2_int': 0, 'bid_price_3': 0, 'ask_price_3': 0, 'bid_size_3': 0, 'ask_size_3': 0, 'bid_price_3_int': 0, 'ask_price_3_int': 0, 'bid_price_4': 0, 'ask_price_4': 0, 'bid_size_4': 0, 'ask_size_4': 0, 'bid_price_4_int': 0, 'ask_price_4_int': 0, 'bid_price_5': 0, 'ask_price_5': 0, 'bid_size_5': 0, 'ask_size_5': 0, 'bid_price_5_int': 0, 'ask_price_5_int': 0, 'bid_price_6': 0, 'ask_price_6': 0, 'bid_size_6': 0, 'ask_size_6': 0, 'bid_price_6_int': 0, 'ask_price_6_int': 0, 'bid_price_7': 0, 'ask_price_7': 0, 'bid_size_7': 0, 'ask_size_7': 0, 'bid_price_7_int': 0, 'ask_price_7_int': 0, 'bid_price_8': 0, 'ask_price_8': 0, 'bid_size_8': 0, 'ask_size_8': 0, 'bid_price_8_int': 0, 'ask_price_8_int': 0, 'bid_price_9': 0, 'ask_price_9': 0, 'bid_size_9': 0, 'ask_size_9': 0, 'bid_price_9_int': 0, 'ask_price_9_int': 0, 'bid_price_10': 0, 'ask_price_10': 0, 'bid_size_10': 0, 'ask_size_10': 0, 'bid_price_10_int': 0, 'ask_price_10_int': 0, 'trade_price': 2821475, 'trade_size': 2821475, 'signed_trade_volume': 0, 'trade_side': 0, 'event_type': 0, 'book_clear': 0, 'F_SNAPSHOT': 0, 'F_MAYBE_BAD_BOOK': 0, 'F_BAD_TS_RECV': 0, 'integrity_break': 0, 'halt_boundary': 0}"
data/pilot/INTC_20260807.parquet,n_duplicate_rows,0
data/pilot/INTC_20260807.parquet,n_duplicate_timestamps,0
data/pilot/INTC_20260807.parquet,is_sorted,True
data/pilot/INTC_20260807.parquet,n_instruments,1
data/pilot/INTC_20260807.parquet,n_days,1
data/pilot/INTC_20260807.parquet,gap_ms_describe,"{'min': 7e-06, 'median': 0.05494, 'p90': 14.467301000000054, 'p99': 157.14251882000062, 'max': 2215.537912, 'n_negative': 0}"
data/pilot/INTC_20260807.parquet,n_crossed,0
data/pilot/INTC_20260807.parquet,n_locked,0
data/pilot/INTC_20260807.parquet,n_nonpositive_sizes,0
data/pilot/INTC_20260807.parquet,has_level2,True
data/pilot/INTC_20260807.parquet,has_trades,True
data/pilot/INTC_20260807.parquet,has_trade_side,True
data/pilot/INTC_20260807.parquet,has_event_type,True
data/pilot/INTC_20260807.parquet,notes,[]
