horizon,bucket_on,ofi_decile,n_fills,mean_bucket_value,mean_prev_ofi,frac_passive_buys,markout_ticks,se_ticks,markout_after_crossing_out_ticks,pct_positive,decile_monotonicity_spearman
ms500,fill_aligned_ofi,9,5670,1089.335693359375,-4.858916282653809,0.4965609797013924,0.035537918871236675,0.05383827722129518,-1.2807759889580688,44.80791813454118,0.8787878787878788
ms1000,fill_aligned_ofi,0,5939,-1073.6632080078125,11.412453651428223,0.4911282222966187,-0.09429196834483504,0.0474922250294048,-1.399814758467352,45.748242383662536,0.8787878787878788
ms1000,fill_aligned_ofi,1,5925,-502.4434814453125,-3.0077154636383057,0.5003354579000335,-0.12219409282700582,0.04502448730920352,-1.4606750794660457,45.37068097953707,0.8787878787878788
ms1000,fill_aligned_ofi,2,5939,-302.7711181640625,-4.4758710861206055,0.506367292225201,-0.11685468934162536,0.04213691034766813,-1.4604310226833699,46.21313672922252,0.8787878787878788
ms1000,fill_aligned_ofi,3,5936,-164.40281677246094,0.4764135181903839,0.4989963198394112,-0.14959568733152553,0.04587094315823036,-1.493682588262327,44.647039143526264,0.8787878787878788
ms1000,fill_aligned_ofi,4,5937,-49.54172897338867,-1.2477003335952759,0.5094497407593243,-0.07655381505810611,0.05321453668624768,-1.412329433168048,45.55945810336176,0.8787878787878788
ms1000,fill_aligned_ofi,5,5919,54.694602966308594,-1.0476031303405762,0.48893731143144487,-0.049586078729497385,0.05534444191404312,-1.387227546275752,46.26215219577606,0.8787878787878788
ms1000,fill_aligned_ofi,6,5892,169.26248168945312,-2.9031713008880615,0.49122807017543857,-0.06525797691786747,0.040909753542232904,-1.404107238365842,46.676788124156545,0.8787878787878788
ms1000,fill_aligned_ofi,7,5926,313.2129211425781,5.207225322723389,0.5069409600267604,-0.003459331758353471,0.03320102808503856,-1.341376957141927,47.533032279645425,0.8787878787878788
ms1000,fill_aligned_ofi,8,5901,518.9104614257812,0.24332045018672943,0.5019324483280121,0.052872394509425734,0.05110439181681856,-1.2950347144654581,47.77348344815998,0.8787878787878788
ms1000,fill_aligned_ofi,9,5914,1089.335693359375,-4.858916282653809,0.4965609797013924,0.08868785931687095,0.06200654173900185,-1.2203246282321047,47.17329307163228,0.8787878787878788
ms2000,fill_aligned_ofi,0,5970,-1073.6632080078125,11.412453651428223,0.4911282222966187,-0.04715242881071761,0.05820351131719377,-1.3514237604355117,46.518245731503185,0.6121212121212121
ms2000,fill_aligned_ofi,1,5955,-502.4434814453125,-3.0077154636383057,0.5003354579000335,-0.13182199832074903,0.08210792305593123,-1.4691855323404852,47.702113384770215,0.6121212121212121
ms2000,fill_aligned_ofi,2,5965,-302.7711181640625,-4.4758710861206055,0.506367292225201,-0.10720871751884947,0.05443913242640893,-1.450712463192862,47.06769436997319,0.6121212121212121
ms2000,fill_aligned_ofi,3,5974,-164.40281677246094,0.4764135181903839,0.4989963198394112,-0.1437060595915588,0.06543788036854925,-1.4861064350533626,45.416527266644366,0.6121212121212121
ms2000,fill_aligned_ofi,4,5976,-49.54172897338867,-1.2477003335952759,0.5094497407593243,-0.0865963855421641,0.055287854168650404,-1.4206827047824504,46.797123264759996,0.6121212121212121
ms2000,fill_aligned_ofi,5,5962,54.694602966308594,-1.0476031303405762,0.48893731143144487,-0.08663200268363876,0.07692400630858673,-1.4230962504814666,47.116996312437145,0.6121212121212121
ms2000,fill_aligned_ofi,6,5925,169.26248168945312,-2.9031713008880615,0.49122807017543857,-0.12506329113925388,0.040963802638177206,-1.4621940671209426,46.3225371120108,0.6121212121212121
ms2000,fill_aligned_ofi,7,5973,313.2129211425781,5.207225322723389,0.5069409600267604,-0.03992968357608893,0.0466773529066582,-1.3764439723430213,48.51981936778726,0.6121212121212121
ms2000,fill_aligned_ofi,8,5946,518.9104614257812,0.24332045018672943,0.5019324483280121,-0.0012613521695116784,0.056294690566791636,-1.3473763620825967,48.126365316753486,0.6121212121212121
ms2000,fill_aligned_ofi,9,5956,1089.335693359375,-4.858916282653809,0.4965609797013924,0.03005372733376685,0.06664184028473424,-1.2779549782185178,47.877872840127495,0.6121212121212121
ms5000,fill_aligned_ofi,0,5968,-1073.6632080078125,11.412453651428223,0.4911282222966187,0.07632372654154602,0.0725126464392953,-1.2283009131721263,48.77803816538332,-0.16363636363636364
ms5000,fill_aligned_ofi,1,5953,-502.4434814453125,-3.0077154636383057,0.5003354579000335,-0.0819754745506469,0.06729339069388685,-1.4195363422007488,48.305937604830596,-0.16363636363636364
ms5000,fill_aligned_ofi,2,5967,-302.7711181640625,-4.4758710861206055,0.506367292225201,0.07197921903804069,0.06276392627073948,-1.271409392140237,49.04490616621984,-0.16363636363636364
ms5000,fill_aligned_ofi,3,5975,-164.40281677246094,0.4764135181903839,0.4989963198394112,-0.14502092050209192,0.08084831535530632,-1.4873639904579854,47.23987955838073,-0.16363636363636364
ms5000,fill_aligned_ofi,4,5976,-49.54172897338867,-1.2477003335952759,0.5094497407593243,-0.05212516733601942,0.07297403669225586,-1.3861278185728212,49.08847633383509,-0.16363636363636364
ms5000,fill_aligned_ofi,5,5959,54.694602966308594,-1.0476031303405762,0.48893731143144487,-0.10010068803489831,0.06280591089717573,-1.436650418769733,47.921555481059336,-0.16363636363636364
ms5000,fill_aligned_ofi,6,5924,169.26248168945312,-2.9031713008880615,0.49122807017543857,-0.16230587440918073,0.07435766416465872,-1.499746766995327,48.12753036437247,-0.16363636363636364
